,transmission_Dual Shift,HP,fuel_type_E85 Flex Fuel,cylinder_type_V,accident_1,turbo_Y,fuel_type_Electric,fuel_type_Gasoline,cylinder_type_Inline,transmission_Manual,cylinders,turbo_N,transmission_CVT,fuel_type_not supported,fuel_type_Plug-In Hybrid,fuel_type_Hybrid,transmission_speed,cylinder_type_Straight
31203,0,1.1135470906646618,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.6766567270693398,0
12467,0,-0.5416567972018698,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
43123,0,-1.1161099112261366,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
52783,0,-1.495833156089635,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
24433,1,0.9674996887940854,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,1
37152,0,0.7240873523431249,0,0,0,0,0,1,1,0,-0.12743557513004955,1,0,0,0,0,0.8641875452188427,0
14562,0,-0.15219705888033294,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
18808,0,1.8729935803916586,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
23176,0,-0.23008900654464032,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.4058336664525073,0
6059,0,-0.24956199346071717,0,0,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,1
2982,0,-0.24956199346071717,0,0,0,1,0,1,1,0,-2.029635355770821,0,0,0,0,0,1.135010605835675,0
40797,0,0.285945146731396,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
27171,1,-1.1161099112261366,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
50056,0,0.9674996887940854,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.8641875452188427,1
18771,0,-0.7169136794465614,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.8641875452188427,0
21674,0,0.6169859243047023,0,0,0,0,0,0,0,0,-0.12743557513004955,1,0,0,1,0,1.135010605835675,1
5368,0,-0.6292852383242156,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
46455,0,0.09121527757062757,0,0,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,1
7906,0,2.6713860439508093,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
7331,1,0.5488304700984333,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
29606,0,-0.6877041990724461,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
51182,1,0.09121527757062757,0,1,0,0,0,0,0,0,-0.12743557513004955,1,0,0,0,1,-1.0315738790989837,0
30106,0,-0.1716700457964098,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
39503,0,0.285945146731396,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
22882,0,-1.8074009467468646,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.05171836336834561,0
5218,0,-0.7655961467367535,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,1.135010605835675,0
26914,0,2.350081759835541,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
39356,0,-0.24956199346071717,0,0,1,0,0,1,1,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
50883,1,-0.8337516009430224,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
50683,1,2.7005955243249242,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
9215,0,-0.4637648495375624,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
45839,0,0.9188172215038933,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
30833,0,-1.865819907495095,0,0,0,0,0,0,1,0,-1.3955687622238973,1,1,0,0,1,-1.0315738790989837,0
35954,0,-0.7850691336528303,0,1,1,0,0,0,0,0,-0.12743557513004955,1,0,0,0,1,-1.0315738790989837,0
13704,0,-0.24956199346071717,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
20305,0,-0.39560939533129347,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
18107,0,0.9188172215038933,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.6766567270693398,0
37759,0,0.23726267944120388,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.6766567270693398,0
49513,0,-1.378995234593174,0,0,0,0,0,1,0,1,-0.12743557513004955,1,0,0,0,0,0.32254142398517793,1
22901,0,1.4153783878638528,0,1,0,0,0,1,0,1,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
44072,0,0.5390939766403949,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
9365,0,-0.8337516009430224,0,0,1,0,0,1,1,1,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
35433,0,0.09121527757062757,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.8641875452188427,0
8887,0,0.6754048850529328,0,1,0,0,0,1,0,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
29901,0,-0.639021731782254,0,0,0,0,0,1,1,1,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
47423,0,0.7240873523431249,0,0,0,0,0,1,1,1,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
5178,0,0.6267224177627407,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
1558,1,0.7240873523431249,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
9669,0,-1.125846404684175,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
19353,0,2.8369064327374622,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
39702,0,0.7240873523431249,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.8641875452188427,0
45992,0,-1.9047658813272488,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.05171836336834561,0
10968,0,2.184561371048888,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
180,0,-0.5416567972018698,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
29742,0,-1.077163937393983,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.32254142398517793,0
14137,0,-0.14246056542229452,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
48059,0,1.0648646233744696,0,0,0,0,0,1,1,1,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
35731,0,0.9188172215038933,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
46149,0,-0.7558596532787151,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,1.135010605835675,0
35102,0,-0.7558596532787151,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,1.135010605835675,0
19744,0,-0.49297432991167767,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
38835,0,-0.23008900654464032,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
31836,0,-1.3205762738449434,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
33263,0,0.23726267944120388,0,0,0,0,0,0,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,1
17091,0,0.5390939766403949,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
24078,0,-0.522183810285793,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
2314,0,1.4543243616960064,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
36239,0,2.6713860439508093,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
30400,0,0.3833100813117802,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
35126,1,0.09121527757062757,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,1
51743,0,0.7240873523431249,0,0,1,0,0,0,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
5171,0,-0.44429186262148557,0,1,0,0,0,1,0,1,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
28674,0,-0.24956199346071717,0,0,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,1
41885,0,-1.1745288719743672,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
17698,0,-1.0284814701037908,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
25387,0,-1.8268739336629414,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
10517,0,0.09121527757062757,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
42853,0,-0.6000757579501003,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
13070,0,-0.3663999149571782,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
41505,0,-1.2134748458065208,0,0,1,0,0,1,1,1,-1.3955687622238973,1,0,0,0,0,0.32254142398517793,0
46437,0,0.3833100813117802,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
42696,0,-0.7655961467367535,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
22380,0,0.6267224177627407,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.05171836336834561,0
33502,0,-0.6292852383242156,0,1,0,0,0,1,0,0,-0.12743557513004955,1,1,0,0,0,-1.0315738790989837,0
7101,1,2.2819263056292725,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
43360,0,-0.9603260158975219,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
10195,0,-1.0284814701037908,0,0,0,0,0,1,1,1,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
13229,0,-1.1842653654324056,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
41501,0,0.5196209897243181,0,0,0,0,0,1,1,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
30108,0,-0.14246056542229452,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
15260,0,1.6003717635665828,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
7470,0,-0.23982550000267874,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
39908,0,-1.4666236757155198,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
25391,0,-0.39560939533129347,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.32254142398517793,0
44074,1,-0.7169136794465614,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
36625,0,-0.24956199346071717,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
24448,0,-0.8337516009430224,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,1.4058336664525073,0
17707,0,-0.9603260158975219,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
49753,0,0.35410060093766493,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.4058336664525073,0
24427,0,0.9188172215038933,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
29323,1,1.1622295579548538,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
8057,0,0.18858021215101178,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
2619,0,0.23726267944120388,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.05171836336834561,0
20251,1,0.17884371869297336,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
11071,0,-0.7169136794465614,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,1.135010605835675,0
53629,0,-0.09377809813210242,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,1.135010605835675,0
48247,0,1.259594492535238,0,0,0,0,0,0,1,0,-1.3955687622238973,1,0,0,1,0,1.135010605835675,0
53709,0,1.9216760476818506,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
18525,0,-1.1161099112261366,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
5571,0,-0.24956199346071717,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,1
2256,1,2.184561371048888,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
16143,0,-0.24956199346071717,0,0,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,1
46495,0,-1.3400492607610204,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.8641875452188427,0
17488,0,0.7240873523431249,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.05171836336834561,0
32524,0,-1.6516170514182498,0,0,0,0,0,0,1,1,-1.3955687622238973,1,0,0,0,1,0.32254142398517793,0
26527,0,1.259594492535238,0,0,0,0,0,1,1,1,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
49031,0,-0.23982550000267874,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
50514,0,0.5780399504725486,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
22560,0,1.0648646233744696,0,0,1,0,0,1,1,1,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
20158,1,0.9188172215038933,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
43232,1,1.0064456626262392,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
16406,0,0.5585669635564717,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
21886,0,-0.7461231598206767,0,0,1,1,0,1,1,0,-1.3955687622238973,0,0,0,0,0,1.135010605835675,0
8717,0,0.285945146731396,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
13191,0,-0.639021731782254,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
11847,0,-0.8337516009430224,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
26560,0,-0.9311165355234067,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,1
16450,1,0.6656683915948944,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
6750,0,-0.29824446075090927,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
33776,1,-0.19114303271248664,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
35759,0,-0.5903392644920619,0,0,1,0,0,1,1,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
6784,0,1.7269461785210822,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,1
2010,0,-0.9311165355234067,0,0,0,0,0,1,1,1,1.1406976119637982,1,0,0,0,0,0.32254142398517793,0
396,0,0.7532968327172402,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
22911,0,0.285945146731396,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
17239,0,-0.24956199346071717,0,1,0,0,0,1,0,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
48933,0,0.5390939766403949,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
4223,0,-0.7363866663626382,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,1.135010605835675,0
17881,0,-0.24956199346071717,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
33838,0,0.9674996887940854,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,1
7217,0,-0.054832124299948735,1,0,1,0,0,0,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
4006,0,-0.8337516009430224,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
21468,0,0.48067501589216444,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.6766567270693398,0
26098,0,-0.7558596532787151,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,1.135010605835675,0
14577,0,1.1135470906646618,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
20841,0,0.7240873523431249,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
19494,0,-0.15219705888033294,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.6766567270693398,0
45916,0,0.7240873523431249,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.6766567270693398,0
35043,0,1.7269461785210822,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.4058336664525073,0
8271,0,-0.39560939533129347,0,0,0,1,0,1,1,0,-1.3955687622238973,0,0,0,0,0,1.135010605835675,0
5721,0,-1.4082047149672892,0,0,0,0,0,1,1,1,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
6953,0,0.48067501589216444,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
2981,1,-0.8337516009430224,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
35142,0,-0.8337516009430224,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
31927,0,-1.4666236757155198,0,0,0,0,0,1,1,0,-1.3955687622238973,1,1,0,0,0,-1.0315738790989837,0
44438,0,-1.145319391600252,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.8641875452188427,0
2118,0,-0.7558596532787151,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,1.135010605835675,0
47647,0,-0.24956199346071717,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,1
12075,0,0.45146553551804913,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
34102,1,-0.8337516009430224,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
50588,0,1.1622295579548538,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
27563,0,1.1524930644968154,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
47492,0,-0.23982550000267874,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
36136,0,-0.8337516009430224,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,1
51366,0,-0.24956199346071717,0,0,0,1,0,1,1,0,-1.3955687622238973,0,0,0,0,0,1.6766567270693398,0
20424,0,-0.24956199346071717,0,0,1,0,0,1,1,1,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
33890,1,-0.8337516009430224,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
49340,0,-0.21061601962856347,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
36578,0,-0.824015107484984,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
51494,1,0.9188172215038933,0,0,0,0,0,1,1,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
41837,0,-0.8337516009430224,0,1,1,0,0,0,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
28098,0,-1.2232113392645592,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
42855,1,-0.8337516009430224,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
35498,0,-0.24956199346071717,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
45161,0,0.3833100813117802,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
43715,0,0.6754048850529328,0,1,0,0,0,1,0,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
40045,0,1.0161821560842776,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
48817,0,-0.29824446075090927,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
40935,0,0.35410060093766493,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.8641875452188427,0
7927,0,0.7240873523431249,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
42205,0,0.9188172215038933,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.6766567270693398,0
4067,0,-1.3400492607610204,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
48853,1,0.7240873523431249,0,0,0,0,0,0,1,0,-1.3955687622238973,1,0,0,1,0,-1.0315738790989837,0
11853,0,-1.125846404684175,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
45539,0,-0.8337516009430224,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
8440,0,-1.6516170514182498,0,0,1,0,0,0,1,0,-1.3955687622238973,1,0,0,0,1,-1.0315738790989837,0
21058,0,0.8798712476717396,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
21152,0,-0.24956199346071717,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,1
8905,0,-0.7558596532787151,0,0,0,1,0,1,1,0,-1.3955687622238973,0,0,0,0,0,1.135010605835675,0
27968,0,-0.20087952617052504,0,1,1,0,0,1,0,1,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
30568,1,1.395905400947776,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
36194,0,-1.0609364482972523,0,0,0,1,0,1,1,0,-1.3955687622238973,0,0,0,0,0,1.4058336664525073,0
21847,1,1.5030068289861986,0,0,1,0,0,1,1,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
16291,1,-0.5611297841179467,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
44826,0,-1.125846404684175,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
21828,0,-0.7558596532787151,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
49125,0,0.1496342383188581,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-0.7607508184821514,0
52149,0,-0.639021731782254,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,1
2369,0,-0.20087952617052504,0,0,0,0,0,1,1,1,-1.3955687622238973,1,0,0,0,0,0.32254142398517793,0
44741,0,-1.1063734177680982,0,0,0,0,0,1,1,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
21709,0,0.07174229065455073,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
21639,0,-0.9603260158975219,0,0,1,0,0,1,1,1,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
52135,0,-0.19114303271248664,0,1,1,0,0,0,0,0,-0.12743557513004955,1,0,0,0,1,-1.0315738790989837,0
45639,0,0.6754048850529328,0,1,0,0,0,1,0,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
39315,1,-0.5416567972018698,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
13751,0,-0.5124473168277546,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
22504,0,-0.7850691336528303,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
50427,0,2.184561371048888,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
15198,0,-1.495833156089635,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
52481,1,-1.3205762738449434,0,0,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,1
6675,0,-0.24956199346071717,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
19560,0,-0.6877041990724461,0,0,1,0,0,1,1,1,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
39779,0,-1.1161099112261366,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,1.135010605835675,0
45519,0,-1.125846404684175,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
41753,0,-0.19114303271248664,0,1,0,0,0,1,0,1,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
30128,0,0.48067501589216444,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
53445,0,0.09121527757062757,0,0,0,0,0,0,0,0,-0.12743557513004955,1,0,0,0,1,1.135010605835675,1
53495,0,-0.6292852383242156,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
24068,0,-0.6584947186983309,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
8110,0,0.09121527757062757,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.8641875452188427,0
14349,0,2.252716825255157,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
49747,0,1.7269461785210822,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,1
29245,0,0.5780399504725486,0,1,0,1,0,0,0,1,1.1406976119637982,0,0,0,0,0,0.5933644846020103,0
29298,0,0.772769819633317,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
15897,0,0.5196209897243181,0,0,0,0,0,1,1,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
